1119.8 1188.35 1120.26 1184.37 1120.72 1180.4 1121.18 1176.42 
1120.8 1188.46 1121.25 1184.48 1121.7 1180.51 1122.15 1176.53 
1121.79 1188.57 1122.23 1184.59 1122.67 1180.61 1123.11 1176.63 
1122.79 1188.67 1123.22 1184.69 1123.65 1180.72 1124.08 1176.74 
1123.78 1188.78 1124.2 1184.8 1124.62 1180.82 1125.05 1176.84 
1124.78 1188.88 1125.19 1184.9 1125.6 1180.92 1126.02 1176.94 
1125.77 1188.98 1126.18 1185 1126.58 1181.02 1126.99 1177.04 
1126.77 1189.08 1127.16 1185.1 1127.56 1181.12 1127.96 1177.14 
1127.76 1189.18 1128.15 1185.2 1128.54 1181.21 1128.93 1177.23 
1128.76 1189.27 1129.14 1185.29 1129.52 1181.31 1129.91 1177.33 
1129.75 1189.37 1130.13 1185.38 1130.51 1181.4 1130.88 1177.42 
1130.75 1189.46 1131.12 1185.48 1131.49 1181.5 1131.86 1177.51 
1131.74 1189.55 1132.11 1185.57 1132.47 1181.59 1132.84 1177.6 
1132.74 1189.64 1133.1 1185.66 1133.46 1181.68 1133.81 1177.69 
1133.74 1189.73 1134.09 1185.75 1134.44 1181.76 1134.79 1177.78 
1134.73 1189.82 1135.08 1185.84 1135.43 1181.85 1135.77 1177.87 
1135.73 1189.91 1136.07 1185.92 1136.41 1181.94 1136.76 1177.95 
1136.72 1189.99 1137.06 1186.01 1137.4 1182.02 1137.74 1178.04 
1137.72 1190.08 1138.05 1186.09 1138.39 1182.1 1138.72 1178.12 
